,playerID,age,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SLG,AVG,ISO
226,owingch01,45.55243864236517,37.6716168608541,43.29835564490095,40.16601875157924,37.987940490485926,36.602833581403274,55.76200483560993,55.74913564345983,42.463682485391374,44.15565284724997,54.343445052642096,42.74367950287977,33.00617604444628,34.168229131223214,36.56977228509476
227,ozunama01,48.26396303884142,65.17628197144455,44.346086506899276,49.15082613175197,58.857512518166914,64.77670754971315,45.60787408434032,40.418107260900285,48.97728497496089,53.94455061695676,48.34491883257217,45.23069426051346,48.635787217614265,58.664698271595164,44.8004540076336
228,palkada01,45.55243864236517,48.67348290509028,43.29835564490095,53.64322982183833,63.25110662925765,55.812293105250916,44.33860774043161,44.25086435654017,45.25522640949259,65.97091073402511,51.34418194260713,42.74367950287977,59.05591131920687,45.2761385972001,62.61602219740972
229,panikjo01,48.26396303884142,46.31594018132539,42.25062478290262,44.6584224416656,37.987940490485926,37.45658733801873,46.877140428249014,48.083621452180054,43.39419712675844,31.569927143341236,51.34418194260713,45.23069426051346,34.80770617688012,50.058769302753646,32.09814341888732
230,parrage01,56.39853622827019,52.34077158650234,45.3938173688976,40.16601875157924,40.18473754603129,49.836016808942766,55.76200483560993,55.74913564345983,46.18574105085967,44.15565284724997,51.34418194260713,50.20472377578082,39.90147649797319,60.06823169151466,33.940183231011424
231,pederjo01,42.84091424588891,48.14958452203142,55.87112598888087,53.64322982183833,61.05430957371229,51.11664744386594,43.06934139652291,59.581892739099715,49.90779961632796,46.95248078145191,51.34418194260713,47.71770901814714,67.07803248028955,48.03399363033487,70.91203611241178
232,pencehu01,67.24463381417522,36.361870903206935,39.107432196907645,44.6584224416656,37.987940490485926,37.45658733801873,48.14640677215772,44.25086435654017,36.4153373165054,39.68072815252686,45.34565572253721,37.76964998761241,36.510420167509054,40.528608985706846,38.05502281958257
233,peralda01,56.39853622827019,65.43823116297398,53.77566426488421,62.628037202011065,66.54630221257571,64.34983067140543,46.877140428249014,40.418107260900285,53.62985818179625,57.86010972483948,54.343445052642096,47.71770901814714,62.67678386278535,62.91745542348788,59.559056461635656
234,perazjo01,37.4178654529364,70.15331661050378,60.062049436874176,58.1356335119247,48.97192576821276,51.97040120048139,70.99320096251435,63.4146498347396,44.78996908880906,44.15565284724997,54.343445052642096,60.15278280631555,47.49101876530399,61.29380504605298,42.362768965335114
235,perezhe01,45.55243864236517,43.43449907450162,39.107432196907645,49.15082613175197,43.47993312934935,39.59097172955735,55.76200483560993,51.916378547819946,39.20688124060662,43.036921673569196,45.34565572253721,37.76964998761241,43.03942473917091,49.71777920693399,41.926235828529656
236,perezsa02,48.26396303884142,53.91246673567894,51.680202540887564,40.16601875157924,63.25110662925765,61.36169252325135,43.06934139652291,44.25086435654017,39.20688124060662,53.385185030116375,42.34639261250225,67.61382707921659,52.60016851032992,43.775006583642956,55.6419357974916
